#{"t_start": 1767729416.695586, "env_id": null}
r,l,t
674.221599,240,315.499761
778.769931,240,315.538811
690.776604,240,315.578345
1083.866049,240,316.016458
979.980742,240,316.057581
983.112759,240,316.098537
1183.048314,240,316.137277
1089.444775,240,316.176768
995.068777,240,316.216151
785.183404,240,316.255481
686.071289,240,316.295028
987.478696,240,316.334789
1183.628678,240,316.776663
880.791164,240,316.814739
1287.025249,240,316.852659
993.313,240,316.890811
485.364717,240,316.928737
790.324797,240,316.967066
689.063402,240,317.005597
984.382422,240,317.044006
1193.2679,240,317.473838
1184.879364,240,317.512057
577.463693,240,317.549967
985.243115,240,317.587849
779.649638,240,317.625759
988.781105,240,317.663681
982.765412,240,317.701788
978.813954,240,317.74006
588.973346,240,317.779587
680.488617,240,318.208552
884.588586,240,318.246704
680.504421,240,318.284774
978.351214,240,318.324221
1289.229751,240,318.364592
369.356973,240,318.402732
893.985722,240,318.441588
878.653268,240,318.479746
783.801306,240,318.901495
1184.578025,240,318.940324
1192.117422,240,318.978888
679.298032,240,319.016818
684.255856,240,319.05472
1185.148723,240,319.092506
1083.026832,240,319.130221
978.267756,240,319.168323
782.946705,240,319.206613
1694.186771,240,319.628904
1089.970123,240,319.667217
778.409925,240,319.705684
384.489174,240,319.743655
777.893675,240,319.781537
679.176749,240,319.819334
1189.757805,240,319.857209
787.471269,240,319.894974
982.309823,240,319.934633
882.757495,240,320.421009
683.81111,240,320.458912
984.671055,240,320.497577
1080.365087,240,320.5355
1078.551963,240,320.573428
691.041615,240,320.611292
783.85775,240,320.649104
790.611461,240,320.68677
1284.579108,240,321.125031
1594.304629,240,321.163954
1386.411956,240,321.201782
880.461867,240,321.239652
683.711061,240,321.290524
882.19484,240,321.328848
986.406985,240,321.367775
880.21944,240,321.406361
569.555625,240,321.444658
790.82769,240,321.863886
982.117324,240,321.90428
984.444368,240,321.947679
779.490035,240,321.98675
1088.206522,240,322.026006
982.541629,240,322.064998
1286.146834,240,322.103222
588.480746,240,322.140988
1284.623812,240,322.567111
779.799186,240,322.606375
579.811901,240,322.645411
690.123395,240,322.68357
989.279203,240,322.721259
785.626669,240,322.759448
785.618898,240,322.797298
784.897411,240,322.835065
1082.473215,240,322.872774
1080.300476,240,323.303087
1084.461365,240,323.343095
1086.245443,240,323.380934
890.052278,240,323.418479
1183.185973,240,323.457004
1187.732672,240,323.495585
880.986156,240,323.534206
1071.369984,240,323.572488
883.458091,240,324.002583
685.905835,240,324.040127
876.169887,240,324.077897
1088.801129,240,324.115492
1080.020875,240,324.153259
1077.495964,240,324.191005
1286.951252,240,324.228244
689.29749,240,324.265694
990.123266,240,324.303069
879.49043,240,324.743651
877.922157,240,324.782643
990.800223,240,324.822903
780.886125,240,324.860577
683.13753,240,324.898252
1079.648975,240,324.935801
883.329192,240,324.97387
1190.459348,240,325.012008
686.658381,240,325.447012
1190.230942,240,325.484938
1088.873788,240,325.522748
990.250488,240,325.560628
1584.835673,240,325.59805
885.472363,240,325.635541
977.271425,240,325.673151
1183.050238,240,325.710921
884.966591,240,325.748541
-724.719047,124,326.157195
684.787431,240,326.19517
783.479389,240,326.232514
1387.202488,240,326.270183
886.803599,240,326.30803
1289.714354,240,326.345916
1093.407263,240,326.384272
-619.140305,116,326.405814
783.845763,240,326.443467
584.263428,240,326.871002
1087.645098,240,326.910718
981.472536,240,326.948831
985.503761,240,326.986688
1192.637052,240,327.024389
1389.350726,240,327.061566
1084.096754,240,327.098799
883.48742,240,327.136332
1093.247776,240,327.173889
984.798878,240,327.601514
880.665731,240,327.640955
1285.388058,240,327.679497
466.913856,240,327.717673
979.715093,240,327.755799
782.040578,240,327.795856
1184.166493,240,327.834371
786.454216,240,327.872301
892.055446,240,328.305074
1191.030612,240,328.344631
1382.511045,240,328.38222
1086.791812,240,328.419773
1289.852471,240,328.457154
1086.357518,240,328.495261
1185.193593,240,328.533504
1389.329843,240,328.572004
1188.91449,240,328.611258
1086.807113,240,329.040602
1087.863412,240,329.078307
681.124288,240,329.116122
1287.640942,240,329.154
1091.824069,240,329.192294
683.595488,240,329.230183
875.645593,240,329.268995
782.153962,240,329.307008
1188.223486,240,329.731442
1083.691071,240,329.769757
768.705712,240,329.807509
786.495928,240,329.845183
1083.9953,240,329.882932
775.247786,240,329.920578
1086.029362,240,329.958274
1186.167344,240,329.996607
984.932715,240,330.034355
987.562797,240,330.471372
783.986008,240,330.509316
879.62998,240,330.546911
978.825143,240,330.584623
668.268623,240,330.622267
789.986453,240,330.660204
788.580995,240,330.697863
981.254177,240,330.735868
880.105489,240,330.773671
788.865738,240,331.211227
1080.918371,240,331.250351
985.206739,240,331.289688
684.432119,240,331.328491
988.592909,240,331.366744
1082.105768,240,331.404466
878.067271,240,331.441876
882.34804,240,331.479373
1184.534301,240,331.915924
978.913886,240,331.95466
1288.939143,240,331.992196
