#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-1008.182305,40,35.180043
-1008.483501,41,35.230074
-1009.869814,45,35.285009
-1008.600292,47,35.356045
-1010.112395,50,35.422029
-911.275361,49,35.491977
-1009.858994,50,35.563507
-1008.402256,39,35.625404
-1011.170097,50,35.688257
-1012.352486,49,35.747122
-1006.745546,42,35.79801
-1007.565139,38,35.849022
-1011.282493,50,35.907066
-1007.97244,50,35.97306
-1006.141147,48,36.026069
-1011.720548,51,36.097113
-1008.664298,38,36.145036
-1007.04983,42,36.197053
-1010.925482,42,36.256132
-1012.525308,50,36.317044
-55.326612,240,36.649126
-1009.465356,50,36.708129
-1010.766742,49,36.774158
-1012.616576,51,36.839163
-1012.541525,47,36.898111
-1009.74723,49,36.960147
-1010.210665,49,37.029089
-1009.55184,44,37.086156
-1009.660162,51,37.149112
-1011.801177,50,37.212156
-1008.759886,50,37.277142
-1009.783637,49,37.349226
-1009.661103,49,37.41016
-909.617199,47,37.471339
-1006.87393,51,37.536168
-1010.902243,46,37.589159
-1010.001196,48,37.65328
-1011.005988,48,37.709193
-1009.003976,54,37.772142
-1010.045525,47,37.834214
-1008.705993,48,37.896161
-1012.288306,49,37.959223
-1008.089292,47,38.018195
-1007.401977,51,38.085248
-1008.798392,39,38.135318
-1008.475383,48,38.193214
-1009.959293,42,38.253327
-1009.27549,47,38.308217
-1010.877895,48,38.364275
-1010.841801,48,38.431272
-1009.753544,47,38.492206
-1011.026171,46,38.554406
-1009.249443,40,38.605247
-1012.455198,48,38.665236
-1006.653459,43,38.717278
-1010.507938,45,38.775217
-1010.69563,39,38.824316
-1010.147864,50,38.886263
-1007.754909,31,38.922324
-1010.420594,44,38.97821
-1008.246186,37,39.026163
-1007.095417,46,39.092204
-1013.198768,50,39.159359
-1010.000028,46,39.214284
-1009.109838,45,39.271237
-1009.297808,38,39.322261
-1007.82189,43,39.373718
-1009.156366,40,39.421255
-1008.186918,48,39.484299
-1008.064606,38,39.529277
-910.140669,47,39.595296
-1007.600614,39,39.644325
-1009.978788,41,39.698317
-1009.666446,47,39.76036
-1008.429896,38,39.810339
-1007.627318,40,39.863501
-1013.125842,50,39.928394
-1008.963042,47,40.000377
-1007.619876,38,40.045352
-1010.104098,47,40.103855
-908.536045,39,40.150343
-1010.290011,39,40.200358
-1012.2986,50,40.270341
-1010.413011,50,40.329336
-1007.389192,39,40.374353
-1009.614986,37,40.413791
-1009.454513,38,40.460313
-1008.934078,36,40.503326
-1009.301565,39,40.55739
-1042.027247,145,40.75142
-1011.519663,47,40.809425
-1009.593948,38,40.860382
-1008.597189,38,40.916381
-1012.073148,46,40.969398
-906.988328,42,41.02443
-1011.202441,47,41.083541
-1011.498776,48,41.13357
-1007.405452,42,41.193573
-1008.533577,37,41.243474
-907.033655,41,41.297444
-1008.047187,38,41.349409
-907.689723,40,41.408435
-1011.336702,46,41.472445
-1012.991842,50,41.540418
-906.817894,51,41.60038
-1009.095261,49,41.662307
-908.126651,48,41.729584
-1011.319291,51,41.804526
-1008.693307,47,41.861476
-1009.531617,47,41.925474
-1007.077308,42,41.980462
-908.961568,51,42.053602
-1009.624287,37,42.11046
-1010.538214,46,42.166486
-1010.911644,51,42.228497
-1010.473239,48,42.286483
-1012.493525,78,42.387486
-1011.522563,47,42.448472
-1010.340327,48,42.500459
-1008.908096,48,42.567639
-1008.065998,42,42.619524
-1010.544099,44,42.673614
-1010.588788,46,42.733589
-1009.451601,40,42.794509
-1012.843536,49,42.85767
-1009.752978,47,42.914583
-1009.787233,42,42.961476
-1008.482331,48,43.021444
-1010.06257,49,43.089535
-1007.668018,43,43.149529
-1010.402739,46,43.202588
-1007.800932,47,43.265615
-908.842572,51,43.32755
-1009.910759,48,43.385567
-1009.197447,48,43.448524
-1010.090159,46,43.505561
-1006.877419,39,43.556539
-1008.556432,49,43.625704
-1009.911603,41,43.67959
-1008.190851,48,43.739457
-1008.629772,48,43.804525
-1009.922192,47,43.863633
-1008.214356,48,43.919586
-1007.667883,39,43.96662
-1011.777492,47,44.019557
-1010.807761,47,44.083656
-1010.56579,47,44.139611
-1012.544773,49,44.21263
-1009.250604,47,44.269711
-1010.437889,45,44.327622
-1012.088929,49,44.39662
-1009.869393,46,44.454678
-1011.301771,48,44.51658
-911.125039,47,44.571585
-1009.213626,44,44.624577
-907.051101,49,44.684677
-1008.443797,42,44.734697
-1007.476414,46,44.796618
-1010.064956,42,44.849561
-1009.364558,47,44.901653
-1008.357537,39,44.949773
-1009.259798,45,45.001663
-1007.685098,44,45.062733
-1007.73959,46,45.119684
-1009.307609,45,45.175707
